Artikel	Lager	Bolag	Namn	Värde
1260843	404	GG	KIT	N
1260843	404	GG	LC	Expiring
1260843	404	GG	measured	Y
1260843	404	GG	SalesPrice	15.00
1260843	404	GG	SPG	Dirbutik
1260843	404	GG	ST	false
1260843	404	GG	StoreQuantity	12.0
1260843	404	GG	SupplierItemId	70012000028
1260844	404	GG	CategoryDesc	T1
1260844	404	GG	DG	false
1260844	404	GG	IMG	https://v.imgi.no/9960fe7a-4971-4963-bf6a-759cfdb7fe90.jpg
1260844	404	GG	IntroDate	2016-09-26
1260844	404	GG	KIT	N
1260844	404	GG	LC	Expiring
1260844	404	GG	measured	Y
1260844	404	GG	SalesPrice	46.50
1260844	404	GG	SPG	Dirbutik
1260844	404	GG	ST	false
1260844	404	GG	StoreQuantity	1.0
1260844	404	GG	SupplierItemId	56140007501
1260845	404	GG	CategoryDesc	T1
1260845	404	GG	DG	false
1260845	404	GG	IMG	https://v.imgi.no/9960fe7a-4971-4963-bf6a-759cfdb7fe90.jpg
1260845	404	GG	IntroDate	2016-09-26
1260845	404	GG	KIT	N
1260845	404	GG	LC	Expiring
1260845	404	GG	measured	Y
1260845	404	GG	SalesPrice	46.50
1260845	404	GG	SPG	Dirbutik
1260845	404	GG	ST	false
1260845	404	GG	StoreQuantity	1.0
1260845	404	GG	SupplierItemId	56140007503
1260846	404	GG	CategoryDesc	T1
1260846	404	GG	DG	false
1260846	404	GG	IMG	https://v.imgi.no/9960fe7a-4971-4963-bf6a-759cfdb7fe90.jpg
1260846	404	GG	IntroDate	2016-09-26
1260846	404	GG	KIT	N
1260846	404	GG	LC	Expiring
1260846	404	GG	measured	Y
1260846	404	GG	SalesPrice	46.50
1260846	404	GG	SPG	Dirbutik
1260846	404	GG	ST	false
1260846	404	GG	StoreQuantity	1.0
1260846	404	GG	SupplierItemId	56140007502
1260847	404	GG	CategoryDesc	T1
1260847	404	GG	DG	false
1260847	404	GG	IMG	https://v.imgi.no/4ab0d19b-d9c0-4172-b002-6d26378d2147.jpg
1260847	404	GG	IntroDate	2016-09-26
1260847	404	GG	KIT	N
1260847	404	GG	LC	Expiring
1260847	404	GG	measured	Y
1260847	404	GG	SalesPrice	44.70
1260847	404	GG	SPG	Dirbutik
1260847	404	GG	ST	false
1260847	404	GG	StoreQuantity	1.0
1260847	404	GG	SupplierItemId	56057504327
1260848	404	GG	CategoryDesc	T1
1260848	404	GG	DG	false
1260848	404	GG	IMG	https://v.imgi.no/4ab0d19b-d9c0-4172-b002-6d26378d2147.jpg
1260848	404	GG	IntroDate	2016-09-26
1260848	404	GG	KIT	N
1260848	404	GG	LC	Expiring
1260848	404	GG	measured	Y
1260848	404	GG	SalesPrice	44.70
1260848	404	GG	SPG	Dirbutik
1260848	404	GG	ST	false
1260848	404	GG	StoreQuantity	1.0
1260848	404	GG	SupplierItemId	56057504328
1260849	404	GG	CategoryDesc	T1
1260849	404	GG	DG	false
1260849	404	GG	IMG	https://v.imgi.no/e488d665-303c-4076-a6c5-4c6568bbc388.jpg
1260849	404	GG	IntroDate	2016-09-26
1260849	404	GG	KIT	N
1260849	404	GG	LC	Expiring
1260849	404	GG	measured	Y
1260849	404	GG	SalesPrice	53.70
1260849	404	GG	SPG	Dirbutik
1260849	404	GG	ST	false
1260849	404	GG	StoreQuantity	1.0
1260849	404	GG	SupplierItemId	70018810502
1260850	404	GG	CategoryDesc	T1
1260850	404	GG	DG	false
1260850	404	GG	IMG	https://v.imgi.no/3f9ac33b-c3df-4371-95c2-851505a4052e.jpg
1260850	404	GG	IntroDate	2016-09-26
1260850	404	GG	KIT	N
1260850	404	GG	LC	Expiring
1260850	404	GG	measured	Y
1260850	404	GG	SalesPrice	58.50
1260850	404	GG	SPG	Dirbutik
1260850	404	GG	ST	false
1260850	404	GG	StoreQuantity	1.0
1260850	404	GG	SupplierItemId	70018810500
1260851	404	GG	CategoryDesc	T1
1260851	404	GG	DG	false
1260851	404	GG	IMG	https://v.imgi.no/ca585438-d0e8-4b89-bfff-4fe7817a2721.jpg
1260851	404	GG	IntroDate	2016-09-26
1260851	404	GG	KIT	N
1260851	404	GG	LC	Expiring
1260851	404	GG	measured	Y
1260851	404	GG	SalesPrice	53.70
1260851	404	GG	SPG	Dirbutik
1260851	404	GG	ST	false
1260851	404	GG	StoreQuantity	1.0
1260851	404	GG	SupplierItemId	70018810503
1260852	404	GG	CategoryDesc	T1
1260852	404	GG	DG	false
1260852	404	GG	IMG	https://v.imgi.no/036307b6-6e93-4e72-a449-351f17efb242.jpg
1260852	404	GG	IntroDate	2016-09-26
1260852	404	GG	KIT	N
1260852	404	GG	LC	Expiring
1260852	404	GG	measured	Y
1260852	404	GG	SalesPrice	46.50
1260852	404	GG	SPG	Dirbutik
1260852	404	GG	ST	false
1260852	404	GG	StoreQuantity	1.0
1260852	404	GG	SupplierItemId	70018810504
1260854	404	GG	CategoryDesc	T1
1260854	404	GG	DG	false
1260854	404	GG	IMG	https://v.imgi.no/d5d58a20-19aa-48b1-9faa-215d6bf92205.jpg
1260854	404	GG	IntroDate	2016-09-26
1260854	404	GG	KIT	N
1260854	404	GG	LC	Expiring
1260854	404	GG	measured	Y
1260854	404	GG	SalesPrice	244.50
1260854	404	GG	SPG	Dirbutik
1260854	404	GG	ST	false
1260854	404	GG	StoreQuantity	1.0
1260854	404	GG	SupplierItemId	00008812701
1260855	404	GG	CategoryDesc	T1
1260855	404	GG	DG	false
1260855	404	GG	IMG	https://v.imgi.no/7de331b4-bf4d-4d6e-bf89-825cc27c9438.jpg
1260855	404	GG	IntroDate	2016-09-26
1260855	404	GG	KIT	N
1260855	404	GG	LC	Expiring
1260855	404	GG	measured	Y
1260855	404	GG	SalesPrice	135.00
1260855	404	GG	SPG	Dirbutik
1260855	404	GG	ST	false
1260855	404	GG	StoreQuantity	1.0
1260855	404	GG	SupplierItemId	00008810871
1260856	404	GG	CategoryDesc	T1
1260856	404	GG	DG	false
1260856	404	GG	IMG	https://v.imgi.no/f0cc1205-59b9-4eed-b9e7-135fa9b0fe0d.jpg
1260856	404	GG	KIT	N
1260856	404	GG	LC	Expiring
1260856	404	GG	measured	Y
1260856	404	GG	SalesPrice	244.50
1260856	404	GG	SPG	Dirbutik
1260856	404	GG	ST	false
1260856	404	GG	SupplierItemId	00008810800
1260860	404	GG	CategoryDesc	T1
1260860	404	GG	DG	false
1260860	404	GG	IMG	https://v.imgi.no/9e3ab8a1-f269-472b-b7ea-0dec34283285.jpg
1260860	404	GG	IntroDate	2016-09-26
1260860	404	GG	KIT	N
1260860	404	GG	LC	Expiring
1260860	404	GG	LF	2026-03-16
1260860	404	GG	LT	2026-09-28
1260860	404	GG	measured	Y
1260860	404	GG	SalesPrice	999.00
1260860	404	GG	SPG	Dirbutik
1260860	404	GG	ST	false
1260860	404	GG	StoreQuantity	1.0
1260860	404	GG	SupplierItemId	48160114104
1260861	404	GG	CategoryDesc	T1
1260861	404	GG	DG	true
1260861	404	GG	IMG	https://v.imgi.no/d454fc73-3b01-4e39-ba24-964441680b66.jpg
1260861	404	GG	IntroDate	2017-02-27
1260861	404	GG	KIT	N
1260861	404	GG	LC	Expiring
1260861	404	GG	LF	2026-03-16
1260861	404	GG	LT	2026-09-28
1260861	404	GG	measured	Y
1260861	404	GG	SalesPrice	1295.00
1260861	404	GG	SDB	https://ggrssa.blob.core.windows.net/gg-rdp-media-assets/25d94c73-e8cb-4718-ba89-1febc4568cea.pdf?sv=2023-11-03&se=2024-08-21T16%3A31%3A00Z&sr=c&sp=rl&sig=oL1i74lfr0u9l8vrc72FrpfrGjOForfeVPL0wDE7Eas%3D
1260861	404	GG	SPG	Dirbutik
1260861	404	GG	ST	false
1260861	404	GG	StoreQuantity	1.0
1260861	404	GG	SupplierItemId	45120115701
1260864	404	GG	CategoryDesc	T1
1260864	404	GG	DG	false
1260864	404	GG	IMG	https://v.imgi.no/b0f0fbcf-bf1b-414e-bcb0-a7cb73a9062d.jpg
1260864	404	GG	IntroDate	2016-09-26
1260864	404	GG	KIT	N
1260864	404	GG	LC	Expiring
1260864	404	GG	LF	2026-03-16
1260864	404	GG	LT	2026-10-12
1260864	404	GG	measured	Y
1260864	404	GG	SalesPrice	54.00
1260864	404	GG	SPG	Dirbutik
1260864	404	GG	ST	false
1260864	404	GG	StoreQuantity	1.0
1260864	404	GG	SupplierItemId	40087104300
1260865	404	GG	CategoryDesc	T1
1260865	404	GG	DG	false
1260865	404	GG	IMG	https://v.imgi.no/e77d6a67-5ae5-4ac1-9034-1b6ade2a1e21.jpg
1260865	404	GG	IntroDate	2016-09-26
1260865	404	GG	KIT	N
1260865	404	GG	LC	Expiring
1260865	404	GG	LF	2026-03-16
1260865	404	GG	LT	2026-10-12
1260865	404	GG	measured	Y
1260865	404	GG	SalesPrice	28.47
1260865	404	GG	SPG	Dirbutik
1260865	404	GG	ST	false
1260865	404	GG	StoreQuantity	1.0
1260865	404	GG	SupplierItemId	41110071001
1260866	404	GG	CategoryDesc	T1
1260866	404	GG	DG	false
1260866	404	GG	IMG	https://v.imgi.no/495600fd-d62c-495f-9013-c7247f111689.jpg
1260866	404	GG	IntroDate	2016-09-26
1260866	404	GG	KIT	N
1260866	404	GG	LC	Expiring
1260866	404	GG	LF	2026-03-16
1260866	404	GG	LT	2026-10-12
1260866	404	GG	measured	Y
1260866	404	GG	SalesPrice	70.50
1260866	404	GG	SPG	Dirbutik
1260866	404	GG	ST	false
1260866	404	GG	StoreQuantity	1.0
1260866	404	GG	SupplierItemId	40087102100
1260867	404	GG	CategoryDesc	T1
1260867	404	GG	DG	false
1260867	404	GG	IMG	https://v.imgi.no/76ec5145-f472-4057-bf9d-ecedae6acfb7.jpg
1260867	404	GG	IntroDate	2016-09-26
1260867	404	GG	KIT	N
1260867	404	GG	LC	Expiring
1260867	404	GG	LF	2026-03-16
1260867	404	GG	LT	2026-10-12
1260867	404	GG	measured	Y
1260867	404	GG	SalesPrice	91.50
1260867	404	GG	SPG	Dirbutik
1260867	404	GG	ST	false
1260867	404	GG	StoreQuantity	1.0
1260867	404	GG	SupplierItemId	40067102126
1260868	404	GG	CategoryDesc	T1
1260868	404	GG	DG	false
1260868	404	GG	IMG	https://v.imgi.no/5f5934a2-4530-4774-a886-1e5894ad490e.jpg
1260868	404	GG	IntroDate	2016-09-26
1260868	404	GG	KIT	N
1260868	404	GG	LC	Expiring
1260868	404	GG	LF	2026-03-16
1260868	404	GG	LT	2026-10-12
1260868	404	GG	measured	Y
1260868	404	GG	SalesPrice	109.50
1260868	404	GG	SPG	Dirbutik
1260868	404	GG	ST	false
1260868	404	GG	StoreQuantity	1.0
1260868	404	GG	SupplierItemId	40027102169
1260869	404	GG	CategoryDesc	T1
1260869	404	GG	DG	false
1260869	404	GG	IMG	https://v.imgi.no/2800ce72-8d23-4a4d-8a6e-f96696c89476.jpg
1260869	404	GG	IntroDate	2016-09-26
1260869	404	GG	KIT	N
1260869	404	GG	LC	Expiring
1260869	404	GG	LF	2026-03-16
1260869	404	GG	LT	2026-10-12
1260869	404	GG	measured	Y
1260869	404	GG	SalesPrice	136.50
1260869	404	GG	SPG	Dirbutik
1260869	404	GG	ST	false
1260869	404	GG	StoreQuantity	1.0
1260869	404	GG	SupplierItemId	40037102115
1260871	404	GG	CategoryDesc	T1
1260871	404	GG	DG	true
1260871	404	GG	IMG	https://v.imgi.no/1ce781f0-386f-4c69-bfea-62fcd52b7b77.jpg
1260871	404	GG	IntroDate	2017-02-27
1260871	404	GG	KIT	N
1260871	404	GG	LC	Expiring
1260871	404	GG	LF	2026-03-16
1260871	404	GG	LT	2026-09-28
1260871	404	GG	measured	Y
1260871	404	GG	SalesPrice	1269.00
1260871	404	GG	SDB	https://ggrssa.blob.core.windows.net/gg-rdp-media-assets/571aeb5f-e974-48b0-9045-1c73298b15a8.pdf?sv=2023-11-03&se=2024-08-21T16%3A31%3A00Z&sr=c&sp=rl&sig=oL1i74lfr0u9l8vrc72FrpfrGjOForfeVPL0wDE7Eas%3D
1260871	404	GG	SPG	Dirbutik
1260871	404	GG	ST	false
1260871	404	GG	StoreQuantity	1.0
1260871	404	GG	SupplierItemId	45110113501
1260872	404	GG	CategoryDesc	T1
1260872	404	GG	DG	true
1260872	404	GG	IMG	https://v.imgi.no/2015f32f-60e2-4c77-b0a7-f83021d3c875.jpg
1260872	404	GG	IntroDate	2017-02-27
1260872	404	GG	KIT	N
1260872	404	GG	LC	Expiring
1260872	404	GG	LF	2025-03-17
1260872	404	GG	LT	2025-09-29
1260872	404	GG	measured	Y
1260872	404	GG	SalesPrice	1990.00
1260872	404	GG	SPG	Dirbutik
1260872	404	GG	ST	false
1260872	404	GG	StoreQuantity	1.0
1260872	404	GG	SupplierItemId	45210113518
1260877	404	GG	CategoryDesc	T1
1260877	404	GG	DG	false
1260877	404	GG	IMG	https://v.imgi.no/4db423a2-cbf1-4d11-bdca-4150a5ec3f04.jpg
1260877	404	GG	IntroDate	2016-09-26
1260877	404	GG	KIT	N
1260877	404	GG	LC	Expiring
1260877	404	GG	measured	Y
1260877	404	GG	SalesPrice	929.00
1260877	404	GG	SPG	Dirbutik
1260877	404	GG	ST	false
1260877	404	GG	StoreQuantity	1.0
1260877	404	GG	SupplierItemId	48504305500
1260878	404	GG	CategoryDesc	T1
1260878	404	GG	DG	false
1260878	404	GG	IMG	https://v.imgi.no/9a1e8adc-9ec6-40c2-b848-48bfef82ad35.jpg
1260878	404	GG	IntroDate	2016-09-26
1260878	404	GG	KIT	N
1260878	404	GG	LC	Expiring
1260878	404	GG	measured	Y
1260878	404	GG	SalesPrice	449.00
1260878	404	GG	SPG	Dirbutik
1260878	404	GG	ST	false
1260878	404	GG	StoreQuantity	1.0
1260878	404	GG	SupplierItemId	48504302520
1260879	404	GG	CategoryDesc	T1
1260879	404	GG	DG	false
1260879	404	GG	IMG	https://v.imgi.no/84e46cd1-b746-47bd-bc10-b68c56a15361.jpg
1260879	404	GG	IntroDate	2016-09-26
1260879	404	GG	KIT	N
1260879	404	GG	LC	Expiring
1260879	404	GG	measured	Y
1260879	404	GG	SalesPrice	1890.00
1260879	404	GG	SPG	Dirbutik
1260879	404	GG	ST	false
1260879	404	GG	StoreQuantity	1.0
1260879	404	GG	SupplierItemId	48504305700
1260885	404	GG	CategoryDesc	T1
1260885	404	GG	DG	false
1260885	404	GG	IMG	https://v.imgi.no/f5f62f83-454b-4ac9-ae0a-163d2feb76ba.jpg
1260885	404	GG	IntroDate	2016-09-26
1260885	404	GG	KIT	N
1260885	404	GG	LC	Expiring
1260885	404	GG	measured	Y
1260885	404	GG	SalesPrice	142.50
1260885	404	GG	SPG	Dirbutik
1260885	404	GG	ST	false
1260885	404	GG	StoreQuantity	1.0
1260885	404	GG	SupplierItemId	56057504306
1260886	404	GG	CategoryDesc	T1
1260886	404	GG	DG	false
1260886	404	GG	IMG	https://v.imgi.no/f5f62f83-454b-4ac9-ae0a-163d2feb76ba.jpg
1260886	404	GG	IntroDate	2016-09-26
1260886	404	GG	KIT	N
1260886	404	GG	LC	Expiring
1260886	404	GG	measured	Y
1260886	404	GG	SalesPrice	142.50
1260886	404	GG	SPG	Dirbutik
1260886	404	GG	ST	false
1260886	404	GG	StoreQuantity	1.0
1260886	404	GG	SupplierItemId	56057504303
1260887	404	GG	CategoryDesc	T1
1260887	404	GG	DG	false
1260887	404	GG	IMG	https://v.imgi.no/f5f62f83-454b-4ac9-ae0a-163d2feb76ba.jpg
1260887	404	GG	KIT	N
1260887	404	GG	LC	Expiring
1260887	404	GG	measured	Y
1260887	404	GG	SalesPrice	142.50
1260887	404	GG	SPG	Dirbutik
1260887	404	GG	ST	false
1260887	404	GG	SupplierItemId	56057504304
1260888	404	GG	CategoryDesc	T1
1260888	404	GG	DG	false
1260888	404	GG	IMG	https://v.imgi.no/0185fbff-dc9c-4437-8f3c-bb33e42e51f1.jpg
1260888	404	GG	IntroDate	2016-09-26
1260888	404	GG	KIT	N
1260888	404	GG	LC	Expiring
1260888	404	GG	measured	Y
1260888	404	GG	SalesPrice	177.00
1260888	404	GG	SPG	Dirbutik
1260888	404	GG	ST	false
1260888	404	GG	StoreQuantity	1.0
1260888	404	GG	SupplierItemId	30050004805
1260889	404	GG	CategoryDesc	T1
1260889	404	GG	DG	false
1260889	404	GG	IMG	https://v.imgi.no/d367ad8f-2f2c-4077-83c9-73388f2a84d1.jpg
1260889	404	GG	IntroDate	2016-09-26
1260889	404	GG	KIT	N
1260889	404	GG	LC	Expiring
1260889	404	GG	measured	Y
1260889	404	GG	SalesPrice	80.70
1260889	404	GG	SPG	Dirbutik
1260889	404	GG	ST	false
1260889	404	GG	StoreQuantity	1.0
1260889	404	GG	SupplierItemId	36170000044
1260891	404	GG	CategoryDesc	T1
1260891	404	GG	DG	false
1260891	404	GG	IMG	https://v.imgi.no/5c85029c-60e5-41a9-a1ce-9579b2d4dbf5.jpg
1260891	404	GG	IntroDate	2016-09-26
1260891	404	GG	KIT	N
1260891	404	GG	LC	Expiring
1260891	404	GG	measured	Y
1260891	404	GG	SalesPrice	106.50
1260891	404	GG	SPG	Dirbutik
1260891	404	GG	ST	false
1260891	404	GG	StoreQuantity	1.0
1260891	404	GG	SupplierItemId	00008812907
1260892	404	GG	CategoryDesc	T1
1260892	404	GG	DG	false
1260892	404	GG	IMG	https://v.imgi.no/6a4cb860-9e7b-4154-b6f0-a1e20bbd6bb1.jpg
1260892	404	GG	IntroDate	2016-09-26
1260892	404	GG	KIT	N
1260892	404	GG	LC	Expiring
1260892	404	GG	measured	Y
1260892	404	GG	SalesPrice	135.00
1260892	404	GG	SPG	Dirbutik
1260892	404	GG	ST	false
1260892	404	GG	StoreQuantity	1.0
1260892	404	GG	SupplierItemId	00008813001
1260893	404	GG	CategoryDesc	T1
1260893	404	GG	DG	false
1260893	404	GG	IMG	https://v.imgi.no/afa3b672-4649-439a-9758-039d2e340912.jpg
1260893	404	GG	IntroDate	2016-09-26
1260893	404	GG	KIT	N
1260893	404	GG	LC	Expiring
1260893	404	GG	measured	Y
1260893	404	GG	SalesPrice	244.50
1260893	404	GG	SPG	Dirbutik
1260893	404	GG	ST	false
1260893	404	GG	StoreQuantity	1.0
1260893	404	GG	SupplierItemId	70018813600
1260895	404	GG	CategoryDesc	T2
1260895	404	GG	DG	false
1260895	404	GG	IMG	https://v.imgi.no/fced7d76-c597-4fd7-b22b-877d796f3a72.jpg
1260895	404	GG	IntroDate	2017-02-20
1260895	404	GG	KIT	N
1260895	404	GG	LC	Expiring
1260895	404	GG	measured	Y
1260895	404	GG	SalesPrice	699.00
1260895	404	GG	SPG	DC
1260895	404	GG	ST	false
1260895	404	GG	StoreQuantity	1.0
1260895	404	GG	SupplierItemId	97561
1260900	404	GG	CategoryDesc	T2
1260900	404	GG	DG	false
1260900	404	GG	IMG	https://v.imgi.no/8efad1fc-b2a9-4066-a31b-47488f024b03.jpg
1260900	404	GG	IntroDate	2017-03-01
1260900	404	GG	KIT	N
1260900	404	GG	LC	Expiring
1260900	404	GG	measured	Y
1260900	404	GG	SalesPrice	249.00
1260900	404	GG	SPG	DC
1260900	404	GG	ST	false
1260900	404	GG	StoreQuantity	1.0
1260900	404	GG	SupplierItemId	1260900
1260901	404	GG	CategoryDesc	T2
1260901	404	GG	DG	false
1260901	404	GG	IMG	https://v.imgi.no/4f5aaaf1-2858-4787-9470-1236fd0bf5c7.jpg
1260901	404	GG	IntroDate	2017-03-01
1260901	404	GG	KIT	N
1260901	404	GG	LC	Expiring
1260901	404	GG	measured	Y
1260901	404	GG	SalesPrice	249.00
1260901	404	GG	SPG	DC
1260901	404	GG	ST	false
1260901	404	GG	StoreQuantity	1.0
1260901	404	GG	SupplierItemId	1260901
1260902	404	GG	CategoryDesc	T2
1260902	404	GG	DG	false
1260902	404	GG	IMG	https://v.imgi.no/c3fe9a28-7358-4a8a-af32-1f499f7c35f9.jpg
1260902	404	GG	IntroDate	2017-03-01
1260902	404	GG	KIT	N
1260902	404	GG	LC	Expiring
1260902	404	GG	measured	Y
1260902	404	GG	SalesPrice	299.00
1260902	404	GG	SPG	DC
1260902	404	GG	ST	false
1260902	404	GG	StoreQuantity	1.0
1260902	404	GG	SupplierItemId	1260902
1260903	404	GG	CategoryDesc	T2
1260903	404	GG	DG	false
1260903	404	GG	IMG	https://v.imgi.no/54f02fc2-fead-4872-9a8c-9f7c09a4723b.jpg
1260903	404	GG	IntroDate	2017-03-01
1260903	404	GG	KIT	N
1260903	404	GG	LC	Active
1260903	404	GG	measured	Y
1260903	404	GG	SalesPrice	349.00
1260903	404	GG	SPG	DC
1260903	404	GG	ST	false
1260903	404	GG	StoreQuantity	1.0
1260903	404	GG	SupplierItemId	1260903
1260907	404	GG	CategoryDesc	T2
1260907	404	GG	Controlled	Y
1260907	404	GG	DG	false
1260907	404	GG	IMG	https://v.imgi.no/58867c54-a5dc-49bf-9469-c3e530727e77.jpg
1260907	404	GG	IntroDate	2018-02-10
1260907	404	GG	KIT	N
1260907	404	GG	LC	Active
1260907	404	GG	LF	2026-03-30
1260907	404	GG	LT	2026-10-26
1260907	404	GG	measured	Y
1260907	404	GG	SalesPrice	299.00
1260907	404	GG	SPG	DC
1260907	404	GG	ST	false
1260907	404	GG	StoreQuantity	4.0
1260907	404	GG	SupplierItemId	1025921
1260908	404	GG	CategoryDesc	T1
1260908	404	GG	DG	false
1260908	404	GG	IMG	https://v.imgi.no/b7c86bd0-7935-4960-9406-6b16a54db9be.jpg
1260908	404	GG	IntroDate	2016-09-27
1260908	404	GG	KIT	N
1260908	404	GG	LC	Expiring
1260908	404	GG	measured	Y
1260908	404	GG	SalesPrice	3990.00
1260908	404	GG	SPG	Dirbutik
1260908	404	GG	ST	false
1260908	404	GG	StoreQuantity	1.0
1260908	404	GG	SupplierItemId	42410111605
1260912	404	GG	CategoryDesc	T1
1260912	404	GG	DG	true
1260912	404	GG	IMG	https://v.imgi.no/11b4b419-a326-4624-a598-90b36dbb7758.jpg
1260912	404	GG	IntroDate	2017-07-01
1260912	404	GG	KIT	N
1260912	404	GG	LC	Expiring
1260912	404	GG	measured	Y
1260912	404	GG	SalesPrice	1260.00
1260912	404	GG	SDB	https://ggrssa.blob.core.windows.net/gg-rdp-media-assets/e5d162cc-3dd3-4651-939e-d104e77f915d.pdf?sv=2023-11-03&se=2024-08-21T16%3A31%3A00Z&sr=c&sp=rl&sig=oL1i74lfr0u9l8vrc72FrpfrGjOForfeVPL0wDE7Eas%3D
1260912	404	GG	SPG	Dirbutik
1260912	404	GG	ST	false
1260912	404	GG	StoreQuantity	1.0
1260912	404	GG	SupplierItemId	45130115901
1260913	404	GG	CategoryDesc	T3
1260913	404	GG	DG	false
1260913	404	GG	IMG	https://v.imgi.no/baed9f99-3d5a-42a6-8de9-6f86e970ee12.jpg
1260913	404	GG	IntroDate	2016-09-29
1260913	404	GG	KIT	N
1260913	404	GG	LC	Active
1260913	404	GG	measured	Y
1260913	404	GG	SalesPrice	99.90
1260913	404	GG	SPG	Dirbutik
1260913	404	GG	ST	false
1260913	404	GG	StoreQuantity	8.0
1260913	404	GG	SupplierItemId	7391679036227
1260914	404	GG	CategoryDesc	T3
1260914	404	GG	DG	false
1260914	404	GG	IMG	https://v.imgi.no/79d25aec-7f33-4b33-8ae4-70fe83c0a15f.jpg
1260914	404	GG	IntroDate	2016-09-29
1260914	404	GG	KIT	N
1260914	404	GG	LC	Active
1260914	404	GG	measured	Y
1260914	404	GG	SalesPrice	99.90
1260914	404	GG	SPG	Dirbutik
1260914	404	GG	ST	false
1260914	404	GG	StoreQuantity	6.0
1260914	404	GG	SupplierItemId	7391679823742
1260915	404	GG	CategoryDesc	T3
1260915	404	GG	DG	false
1260915	404	GG	IMG	https://v.imgi.no/0b0cca36-a958-4937-8709-a7fe915d6c74.jpg
1260915	404	GG	IntroDate	2016-09-29
1260915	404	GG	KIT	N
1260915	404	GG	LC	Active
1260915	404	GG	measured	Y
1260915	404	GG	SalesPrice	69.90
1260915	404	GG	SPG	Dirbutik
1260915	404	GG	ST	false
1260915	404	GG	StoreQuantity	10.0
1260915	404	GG	SupplierItemId	8713626229329
1260921	404	GG	CategoryDesc	T2
1260921	404	GG	Controlled	Y
1260921	404	GG	DG	false
1260921	404	GG	IMG	https://v.imgi.no/27d7f1e5-ec91-4647-909a-3a1707b89bed.jpg
1260921	404	GG	IntroDate	2017-02-08
1260921	404	GG	KIT	N
1260921	404	GG	LC	Active
1260921	404	GG	LF	2026-03-09
1260921	404	GG	LT	2026-10-12
1260921	404	GG	measured	Y
1260921	404	GG	SalesPrice	549.00
1260921	404	GG	SPG	DC
1260921	404	GG	ST	true
1260921	404	GG	StoreQuantity	5.0
1260921	404	GG	SupplierItemId	2011
1260922	404	GG	CategoryDesc	T2
1260922	404	GG	Controlled	Y
1260922	404	GG	DG	false
1260922	404	GG	IMG	https://v.imgi.no/b8c28a07-3f0a-4810-bf02-619ea0c80604.jpg
1260922	404	GG	IntroDate	2017-02-08
1260922	404	GG	KIT	N
1260922	404	GG	LC	Active
1260922	404	GG	LF	2026-03-09
1260922	404	GG	LT	2026-10-12
1260922	404	GG	measured	Y
1260922	404	GG	SalesPrice	499.00
1260922	404	GG	SPG	DC
1260922	404	GG	ST	true
1260922	404	GG	StoreQuantity	5.0
1260922	404	GG	SupplierItemId	2009
1260923	404	GG	CategoryDesc	T2
1260923	404	GG	Controlled	Y
1260923	404	GG	DG	false
1260923	404	GG	IMG	https://v.imgi.no/b1dd1f3e-d150-4268-b80f-3b11eb57d19d.jpg
1260923	404	GG	IntroDate	2017-02-08
1260923	404	GG	KIT	N
1260923	404	GG	LC	Active
1260923	404	GG	LF	2026-03-09
1260923	404	GG	LT	2026-10-12
1260923	404	GG	measured	Y
1260923	404	GG	SalesPrice	499.00
1260923	404	GG	SPG	DC
1260923	404	GG	ST	false
1260923	404	GG	StoreQuantity	1.0
1260923	404	GG	SupplierItemId	1020
1260924	404	GG	CategoryDesc	T2
1260924	404	GG	Controlled	Y
1260924	404	GG	DG	false
1260924	404	GG	IMG	https://v.imgi.no/99d19186-24ac-41cb-af56-58fd16422ccf.jpg
1260924	404	GG	IntroDate	2017-02-08
1260924	404	GG	KIT	N
1260924	404	GG	LC	Active
1260924	404	GG	LF	2026-03-09
1260924	404	GG	LT	2026-10-12
1260924	404	GG	measured	Y
1260924	404	GG	SalesPrice	1019.00
1260924	404	GG	SPG	DC
1260924	404	GG	ST	false
1260924	404	GG	StoreQuantity	1.0
1260924	404	GG	SupplierItemId	2013
1260925	404	GG	CategoryDesc	T2
1260925	404	GG	Controlled	Y
1260925	404	GG	DG	false
1260925	404	GG	IMG	https://v.imgi.no/89c9e827-058f-4764-b842-8296296b2c7d.jpg
1260925	404	GG	IntroDate	2017-02-08
1260925	404	GG	KIT	N
1260925	404	GG	LC	Active
1260925	404	GG	LF	2026-03-09
1260925	404	GG	LT	2026-10-12
1260925	404	GG	measured	Y
1260925	404	GG	SalesPrice	449.00
1260925	404	GG	SPG	DC
1260925	404	GG	ST	true
1260925	404	GG	StoreQuantity	1.0
1260925	404	GG	SupplierItemId	1040
1260926	404	GG	CategoryDesc	T2
1260926	404	GG	DG	false
1260926	404	GG	IMG	https://v.imgi.no/0ddb33d1-ba5f-447c-afd6-3fa570f5f009.jpg
1260926	404	GG	IntroDate	2017-02-08
1260926	404	GG	KIT	N
1260926	404	GG	LC	Active
1260926	404	GG	LF	2026-03-09
1260926	404	GG	LT	2026-10-12
1260926	404	GG	measured	Y
1260926	404	GG	SalesPrice	349.00
1260926	404	GG	SPG	DC
1260926	404	GG	ST	true
1260926	404	GG	StoreQuantity	10.0
1260926	404	GG	SupplierItemId	201
1260927	404	GG	CategoryDesc	T2
1260927	404	GG	Controlled	Y
1260927	404	GG	DG	false
